nohup: ignoring input
Comunidades : 2
Agentes/com : 250 | Total: 500
[Parallel(n_jobs=8)]: Done 3769 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 3856 tasks      | elapsed:  2.6min
[Parallel(n_jobs=8)]: Done 3945 tasks      | elapsed:  2.7min
[Parallel(n_jobs=8)]: Done 4034 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4125 tasks      | elapsed:  2.8min
[Parallel(n_jobs=8)]: Done 4216 tasks      | elapsed:  2.9min
[Parallel(n_jobs=8)]: Done 4309 tasks      | elapsed:  2.9min
[Parallel(n_jobs=8)]: Done 4402 tasks      | elapsed:  3.0min
[Parallel(n_jobs=8)]: Done 4497 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 4592 tasks      | elapsed:  3.1min
[Parallel(n_jobs=8)]: Done 4689 tasks      | elapsed:  3.2min
[Parallel(n_jobs=8)]: Done 4786 tasks      | elapsed:  3.3min
[Parallel(n_jobs=8)]: Done 4885 tasks      | elapsed:  3.4min
[Parallel(n_jobs=8)]: Done 4984 tasks      | elapsed:  3.4min
[Parallel(n_jobs=8)]: Done 5085 tasks      | elapsed:  3.5min
[Parallel(n_jobs=8)]: Done 5186 tasks      | elapsed:  3.6min
[Parallel(n_jobs=8)]: Done 5289 tasks      | elapsed:  3.6min
[Parallel(n_jobs=8)]: Done 5392 tasks      | elapsed:  3.7min
[Parallel(n_jobs=8)]: Done 5497 tasks      | elapsed:  3.8min
[Parallel(n_jobs=8)]: Done 5602 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 5709 tasks      | elapsed:  3.9min
[Parallel(n_jobs=8)]: Done 5816 tasks      | elapsed:  4.0min
[Parallel(n_jobs=8)]: Done 5925 tasks      | elapsed:  4.1min
[Parallel(n_jobs=8)]: Done 6034 tasks      | elapsed:  4.2min
[Parallel(n_jobs=8)]: Done 6145 tasks      | elapsed:  4.2min
[Parallel(n_jobs=8)]: Done 6256 tasks      | elapsed:  4.3min
[Parallel(n_jobs=8)]: Done 6369 tasks      | elapsed:  4.4min
[Parallel(n_jobs=8)]: Done 6482 tasks      | elapsed:  4.5min
[Parallel(n_jobs=8)]: Done 6597 tasks      | elapsed:  4.6min
[Parallel(n_jobs=8)]: Done 6712 tasks      | elapsed:  4.6min
[Parallel(n_jobs=8)]: Done 6829 tasks      | elapsed:  4.7min
[Parallel(n_jobs=8)]: Done 6946 tasks      | elapsed:  4.8min
[Parallel(n_jobs=8)]: Done 7065 tasks      | elapsed:  4.9min
[Parallel(n_jobs=8)]: Done 7184 tasks      | elapsed:  5.0min
[Parallel(n_jobs=8)]: Done 7305 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 7426 tasks      | elapsed:  5.1min
[Parallel(n_jobs=8)]: Done 7549 tasks      | elapsed:  5.2min
[Parallel(n_jobs=8)]: Done 7672 tasks      | elapsed:  5.3min
[Parallel(n_jobs=8)]: Done 7797 tasks      | elapsed:  5.4min
[Parallel(n_jobs=8)]: Done 7922 tasks      | elapsed:  5.5min
[Parallel(n_jobs=8)]: Done 8049 tasks      | elapsed:  5.6min
[Parallel(n_jobs=8)]: Done 8176 tasks      | elapsed:  5.7min
[Parallel(n_jobs=8)]: Done 8305 tasks      | elapsed:  5.8min
[Parallel(n_jobs=8)]: Done 8434 tasks      | elapsed:  5.9min
[Parallel(n_jobs=8)]: Done 8565 tasks      | elapsed:  6.0min
[Parallel(n_jobs=8)]: Done 8696 tasks      | elapsed:  6.1min
[Parallel(n_jobs=8)]: Done 8829 tasks      | elapsed:  6.2min
[Parallel(n_jobs=8)]: Done 8962 tasks      | elapsed:  6.3min
[Parallel(n_jobs=8)]: Done 9097 tasks      | elapsed:  6.4min
[Parallel(n_jobs=8)]: Done 9232 tasks      | elapsed:  6.5min
[Parallel(n_jobs=8)]: Done 9369 tasks      | elapsed:  6.6min
[Parallel(n_jobs=8)]: Done 9506 tasks      | elapsed:  6.7min
[Parallel(n_jobs=8)]: Done 9645 tasks      | elapsed:  6.8min
[Parallel(n_jobs=8)]: Done 9784 tasks      | elapsed:  6.9min
[Parallel(n_jobs=8)]: Done 9925 tasks      | elapsed:  7.0min
[Parallel(n_jobs=8)]: Done 10000 out of 10000 | elapsed:  7.0min finished
Estrategia Promedio completada en 7.04 min

=============================================
Estrategia: Constante
lamb_inter : 0.7000
=============================================
[Parallel(n_jobs=8)]: Using backend LokyBackend with 8 concurrent workers.
[Parallel(n_jobs=8)]: Done   2 tasks      | elapsed:    0.2s
[Parallel(n_jobs=8)]: Done   9 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  16 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  25 tasks      | elapsed:    1.1s
[Parallel(n_jobs=8)]: Done  34 tasks      | elapsed:    1.4s
[Parallel(n_jobs=8)]: Done  45 tasks      | elapsed:    1.8s
[Parallel(n_jobs=8)]: Done  56 tasks      | elapsed:    2.2s
[Parallel(n_jobs=8)]: Done  69 tasks      | elapsed:    2.8s
[Parallel(n_jobs=8)]: Done  82 tasks      | elapsed:    3.3s
[Parallel(n_jobs=8)]: Done  97 tasks      | elapsed:    4.0s
[Parallel(n_jobs=8)]: Done 112 tasks      | elapsed:    4.6s
[Parallel(n_jobs=8)]: Done 129 tasks      | elapsed:    5.3s
[Parallel(n_jobs=8)]: Done 146 tasks      | elapsed:    6.0s
[Parallel(n_jobs=8)]: Done 165 tasks      | elapsed:    6.7s
[Parallel(n_jobs=8)]: Done 184 tasks      | elapsed:    7.5s
[Parallel(n_jobs=8)]: Done 205 tasks      | elapsed:    8.4s
[Parallel(n_jobs=8)]: Done 226 tasks      | elapsed:    9.3s
[Parallel(n_jobs=8)]: Done 249 tasks      | elapsed:   10.2s
[Parallel(n_jobs=8)]: Done 272 tasks      | elapsed:   11.0s
[Parallel(n_jobs=8)]: Done 297 tasks      | elapsed:   12.1s
[Parallel(n_jobs=8)]: Done 322 tasks      | elapsed:   13.2s
[Parallel(n_jobs=8)]: Done 349 tasks      | elapsed:   14.2s
[Parallel(n_jobs=8)]: Done 376 tasks      | elapsed:   15.3s
[Parallel(n_jobs=8)]: Done 405 tasks      | elapsed:   16.4s
[Parallel(n_jobs=8)]: Done 434 tasks      | elapsed:   17.6s
[Parallel(n_jobs=8)]: Done 465 tasks      | elapsed:   18.8s
